AR02PUA1187FB52574	0.5860000582801564
AR035N21187FB3938E	0.7864270833791762
AR06EB01187FB40150	0.7788167165625715
AR0CWSC1187B9AFE3F	0.4295449417044465
AR0G47L1187B98CC6D	0.44625666654061785
AR0GGKI1187FB391D5	0.6226841673398639
AR0LVFQ1187B9A84E0	0.4580551793630036
AR0OEYB1187FB4A81E	0.4217922530276164
AR0RCMP1187FB3F427	0.5237146369702328
AR0VZWC1187B99BA57	0.6683706115518646
AR0X3JJ1187FB3A9A7	0.6357570221000797
AR107SB1187B9A79F9	0.37385062304422495
AR10USD1187B99F3F1	0.8011364483021644
AR11NP91187B9901B4	0.5736054913170406
AR19SOA1187B98F6E6	0.4342720374495127
AR1GYND1187B9A9CD3	0.5678142640009771
AR1PCLK1187FB5BBFF	0.6987704777958721
AR1QXAQ1187FB47FAC	0.5425125283523173
AR1RHCO1187B9AF0BF	0.5781036297198625
AR1X2H01187B98CCF2	0.5024531765214763
AR1Y2PT1187FB5B9CE	0.5605579839038146
AR1ZHYZ1187FB3C717	0.3632805711099885
AR23EC41187FB4805D	0.40982763502826935
AR2J2WF1187FB46271	0.548585130198109
AR358YS1187FB44A29	0.38230828283667867
AR3793X1187FB50CB3	0.643182772912233
AR3C3C01187B98E800	0.43053890741728074
AR3PN3R1187FB4CEBD	0.6264363817515622
AR3WMW01187B9921F7	0.49555965151406806
AR47JEX1187B995D81	0.43541581815506936
AR4ABL21187FB3913A	0.4323864772977878
AR4B3RX1187B9A868A	0.6098164034430794
AR4CG3B1187FB5B861	0.5749739006961437
AR4IWYN1187FB47DF6	0.6128375038274145
AR4K59J1187FB3759B	0.5391811881610101
AR4OHL91187B9B2EB9	0.26471398656972184
AR4PCIG1187B98D07D	0.43888747505017295
AR567PN1187FB4B4F2	0.6025555891290453
AR56P361187B9AC4DB	0.7613622384458618
AR5J8XN1187B9B712E	0.717991695486114
AR5KOSW1187FB35FF4	0.6774204652262298
AR5LZJD1187FB4C5E5	0.669500125220809
AR5MK521187B98E0B8	0.6309286076787999
AR5U94U1187FB5CDCF	0.5906929179471623
AR6892W1187B9AC71B	0.8045235206697148
AR6C8EJ1187FB3F473	0.49866364857789747
AR6G4V01187B9AD086	0.7986451787418826
AR6IRG41187B9A4D98	0.5040756699303163
AR6PJ8R1187FB5AD70	0.8331785608902065
AR6QQY41187B990574	0.5599914150758433
AR6XPWV1187B9ADAEB	0.8392753929272774
AR6Y22S1187B99906F	0.5624637835796072
AR6YDKV1187B989230	0.4823560425909108
AR74Q3R1187B9B24C3	0.8087849615373134
AR76DOS1187FB5AE78	0.7168543517689351
AR77FBJ1187FB49D8D	0.48800888180325214
AR7BMMV1187FB5B2D7	0.6048204319182022
AR7G5I41187FB4CE6C	0.6303823341467806
AR7JBP41187FB3EA8A	0.6851254106866871
AR7TTS41187B9B42D3	0.7011808736075507
AR87OXB1187FB39E0B	0.33462887799488394
AR89DTT1187B9A7ED5	0.6319466659983671
AR8EDG51187FB41A08	0.5247000411070547
AR8H87D1187FB3A841	0.671596269848304
AR8JSAL1187FB3CE7E	0.48722032734892456
AR8W8DN1187FB35ED0	0.6400483571565447
AR8XG9J1187FB418C1	0.5892596782086101
AR8YV1I1187FB45D2B	0.5138295872991763
AR8ZCNI1187B9A069B	0.42666785706940524
AR93RTI1187B98ECFB	0.45085268513440907
AR97EHA1187B98AD5F	0.5217122143644578
AR9AM2N1187B9AD2F1	0.605109701914858
AR9AN471187B99E0DA	0.4973075122753628
AR9EZGO1187B9A401F	0.44240828957457995
AR9ODB41187FB459B2	0.6837194679130381
AR9XEVF1187B99D017	0.45404399500343795
AR9YQN31187FB45B34	0.48928017863189055
ARA0H5U1187FB47949	0.6228299968847893
ARAEX7Y1187FB42D36	0.7379725284001423
ARAHQDS1187FB55275	0.6164368852568849
ARAJPHH1187FB5566A	0.6408071019636729
ARALP6I1187B989E27	0.66229870965635
ARANOZN1187B9B373E	0.7272303154628746
ARAR4YH1187B98BF2A	0.42427892689584995
ARASSX21187FB528B7	0.6338178816971488
ARB29H41187B98F0EF	0.7068276713044582
ARB4D891187B9954F7	0.5947799035029359
ARBGJLS11F4C83D4B9	0.46214060020703507
ARBGWMW1187B9AEA3E	0.7282097070640043
ARBH0MS1187FB36311	0.43002498682970675
ARBJSO81187B9BA09B	0.7111657865776896
ARBKMHZ11F4C843491	0.33697042752391904
ARBKUS51187B98A3AC	0.45466819047325063
ARBM4TC1187FB5CE98	0.6904475497729028
ARBM57Q1187B9AF97C	0.6795192077928062
ARBQBZV1187B99D29E	0.5419751082100462
ARBZAIL1187FB5B1C8	0.5559850526989919
ARC25S11187B993923	0.4630872537342178
ARC43071187B990240	0.5451592956008632
ARC6UC81187B989062	0.632242851125503
ARCCRTI11F4C845308	0.47736475248353516
ARCE0H01187B9AF741	0.7834580210534935
ARCFOZ71187FB43A0D	0.5435161307179269
ARCID1N1187FB51DA0	0.5357025281303791
ARCLCFS1187B9AE476	0.5604116856288465
ARCZ20M1187FB49687	0.6247237675785525
ARD0S291187B9B7BF5	0.5564956019129572
ARD3LXU1187B9ABFC5	0.7311842304128983
ARD5K161187B9AC784	0.69300920358103
ARD7TVE1187B99BFB1	0.5817937658450281
ARD842G1187B997376	0.6364236449500698
ARDD1RC1187B9B52B4	0.49544592177023467
ARDD9UN1187B98D3A7	0.42837541665132417
ARDDHGI126E2B3AA76	0.4644812815410222
ARDF8K01187FB37200	0.7922555897317167
ARDG9Z71187B997023	0.6849948965806557
ARDGB6U1187FB3AD07	0.7510076200369779
ARDIBRT1187B9AF176	0.7870983554809389
ARDNS031187B9924F0	0.4597971288376104
ARDOOH01187B991055	0.4999392209886847
ARDQO721187FB3C6D9	0.41578460769961484
ARDW5AW1187FB55708	0.6855036304318541
ARE1N571187B98A47D	0.6212135105125054
ARE2BVT1187B9AC9A2	0.45470991102879554
AREBBGV1187FB523D2	0.7936050803712417
ARED2DG1187FB3CB4D	0.7208086974926082
AREEMIN11F4C848971	0.4415934415039667
AREHMUC1187B98B91B	0.6251576540575006
AREOGMA1187B9908EF	0.5672788711826817
ARETCTY1187FB4C033	0.5107945770326273
AREW1KO1187B98E42E	0.5990199587515855
AREYIHC1187B99CE0B	0.37801315213885595
ARF0W6Z1187B9AC325	0.7848203890392526
ARF2EHS1187B994F4E	0.8457688664485438
ARF3GX71187FB3EB66	0.6148709339199385
ARF4V431187FB3AA41	0.5164437797727629
ARFCUN31187B9AD578	0.8148296561331122
ARFS01P1187B9A395A	0.38514335108945025
ARFTMGO1187B9A777A	0.5667964748327188
ARFUSID1241B9C9462	0.34901200212977335
ARFVYJI1187B9B8E13	0.8144481104168003
ARGCY1Y1187B9A4FA5	0.7369919703227188
ARGIWFO1187B9B55B7	0.6090637000310501
ARGMXQW1187FB54C34	0.6697261875661445
ARGNGRI11E2835D567	0.5150440564086359
ARGR9FY1187FB4D0E7	0.5837732649218371
ARGSJW91187B9B1D6B	0.3600311664643514
ARGTUWC1187B9904A0	0.35221281658738174
ARGUVEV1187B98BA17	0.5015447771039371
ARGWIHH1187B9A79B0	0.6820456916342974
ARH4N0N1187FB3E1F1	0.4832430673203282
ARH4Z031187B9A71F2	0.3964552539172961
ARHFEBO11F50C4825A	0.4205458495228202
ARHHO3O1187B989413	0.08551204710857879
ARHNL9K1187FB5730C	0.372484250206441
ARHONG11187FB3B120	0.6657283364248289
ARHRP6Q1187FB3F016	0.4736267275300054
ARHSAFX1187B98E89A	0.4531710070713659
ARHSS201187B98A8CC	0.411875463168056
ARHVU591187B99F46A	0.34193743406526556
